id,doi,title,publication_year,authorships,subfield,primary_topic
W4406376528,10.3390/ijms26020633,Predicting the Anti-SARS-CoV-2 Potential of Isoquinoline Alkaloids from Brazilian Siparunaceae Species Using Chemometric Tools,2025,"[{""id"": ""A5049576560"", ""name"": ""Brendo Ara\u00fajo Gomes"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5050466703"", ""name"": ""Di\u00e9gina Ara\u00fajo Fernandes"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5083570081"", ""name"": ""Simony Carvalho Mendon\u00e7a"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5001244233"", ""name"": ""Mariana Freire Campos"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5035487227"", ""name"": ""Thamirys Silva da Fonseca"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5037259602"", ""name"": ""Larissa E. C. Constant"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5024527255"", ""name"": ""Nat\u00e1lia Ferreira de Sousa"", ""institutions"": [{""id"": ""I169045520"", ""display_name"": ""Universidade Federal da Para\u00edba""}], ""countries"": [""BR""]}, {""id"": ""A5057891928"", ""name"": ""Renata Priscila Barros de Menezes"", ""institutions"": [{""id"": ""I169045520"", ""display_name"": ""Universidade Federal da Para\u00edba""}], ""countries"": [""BR""]}, {""id"": ""A5000775946"", ""name"": ""Beatriz Albuquerque Cust\u00f3dio de Oliveira"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5009380100"", ""name"": ""Stephany da Silva Costa"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5095688570"", ""name"": ""Giovanna Barbosa Frensel"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5050629627"", ""name"": ""Alice dos Santos Rosa"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5061557887"", ""name"": ""Thamara Kelcya F. Oliveira"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5049939621"", ""name"": ""Amanda Resende Tucci"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5101880433"", ""name"": ""J\u00falia Nilo Henrique Lima"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5104171612"", ""name"": ""Vivian Neuza Santos Ferreira"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5040008549"", ""name"": ""Milene Miranda"", ""institutions"": [{""id"": ""I52325"", ""display_name"": ""Funda\u00e7\u00e3o Oswaldo Cruz""}], ""countries"": [""BR""]}, {""id"": ""A5063040253"", ""name"": ""Diego Allonso"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5102785973"", ""name"": ""Marcus Tullius Scotti"", ""institutions"": [{""id"": ""I169045520"", ""display_name"": ""Universidade Federal da Para\u00edba""}, {""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5073151729"", ""name"": ""Suzana Guimar\u00e3es Leit\u00e3o"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5012391947"", ""name"": ""Gilda Guimar\u00e3es Leit\u00e3o"", ""institutions"": [{""id"": ""I122140584"", ""display_name"": ""Universidade Federal do Rio de Janeiro""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T10211', 'display_name': 'Computational Drug Discovery Methods'}"
W4406378340,10.1080/02331888.2025.2452433,New regression model and machine learning for fitting proportional data with application,2025,"[{""id"": ""A5025855717"", ""name"": ""Gabriela M. Rodrigues"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}, {""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}], ""countries"": [""BR""]}, {""id"": ""A5011092077"", ""name"": ""Gauss M. Cordeiro"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}, {""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5034344195"", ""name"": ""Edwin M. M. Ortega"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}, {""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5082494780"", ""name"": ""Roberto Vila"", ""institutions"": [{""id"": ""I17974374"", ""display_name"": ""Universidade de S\u00e3o Paulo""}, {""id"": ""I150729083"", ""display_name"": ""Universidade de Bras\u00edlia""}, {""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T11303', 'display_name': 'Bayesian Modeling and Causal Inference'}"
W4406384592,10.3390/s25020479,An Over-Actuated Hexacopter Tilt-Rotor UAV Prototype for Agriculture of Precision: Modeling and Control,2025,"[{""id"": ""A5023296190"", ""name"": ""Gabriel Oliveira Pimentel"", ""institutions"": [{""id"": ""I4210136482"", ""display_name"": ""Federal Center for Technological Education of Minas Gerais""}, {""id"": ""I4210092303"", ""display_name"": ""Polytechnic Institute of Bragan\u00e7a""}], ""countries"": [""BR"", ""PT""]}, {""id"": ""A5088102067"", ""name"": ""M. F. Santos"", ""institutions"": [{""id"": ""I4210136482"", ""display_name"": ""Federal Center for Technological Education of Minas Gerais""}], ""countries"": [""BR""]}, {""id"": ""A5030211128"", ""name"": ""Jos\u00e9 Lima"", ""institutions"": [{""id"": ""I4210092303"", ""display_name"": ""Polytechnic Institute of Bragan\u00e7a""}], ""countries"": [""PT""]}, {""id"": ""A5035867976"", ""name"": ""Paolo Mercorelli"", ""institutions"": [{""id"": ""I113456305"", ""display_name"": ""Leuphana University of L\u00fcneburg""}], ""countries"": [""DE""]}, {""id"": ""A5013662032"", ""name"": ""Fernanda Mara Fernandes"", ""institutions"": [], ""countries"": [""BR""]}]","{""id"": ""subfields/1707"", ""display_name"": ""Computer Vision and Pattern Recognition""}","{'id': 'T10586', 'display_name': 'Robotic Path Planning Algorithms'}"
W4406385285,10.34117/bjdv11n1-060,The Role of Zero Trust Architecture in Modern Cybersecurity: Integration with IAM and Emerging Technologies,2025,"[{""id"": ""A5115820651"", ""name"": ""Wilson Leite Rebou\u00e7as Filho"", ""institutions"": [{""id"": ""I41870"", ""display_name"": ""Military Institute of Engineering""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T11424', 'display_name': 'Security and Verification in Computing'}"
W4406388323,10.24857/rgsa.v19n1-037,An Upscaling Machine Learning Method Based On Physical Information,2025,"[{""id"": ""A5055679992"", ""name"": ""Ianyqui Falc\u00e3o Costa"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5000875344"", ""name"": ""Liliane de Allan Fonseca"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5013932137"", ""name"": ""Ramiro Brito Willmersdorf"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}, {""id"": ""A5090819770"", ""name"": ""\u00c9zio da Rocha Ara\u00fajo"", ""institutions"": [{""id"": ""I25112270"", ""display_name"": ""Universidade Federal de Pernambuco""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1703"", ""display_name"": ""Computational Theory and Mathematics""}","{'id': 'T12100', 'display_name': 'Advanced Mathematical Modeling in Engineering'}"
W4406396396,10.3390/economies13010021,"Pathways to Progress: Unveiling Structural Change in Africa Through Economic Transformation, Technology, Talent, and Tourism",2025,"[{""id"": ""A5059843269"", ""name"": ""Hugo Pinto"", ""institutions"": [{""id"": ""I71503853"", ""display_name"": ""University of Algarve""}], ""countries"": [""PT""]}, {""id"": ""A5035788532"", ""name"": ""Evans Odoi"", ""institutions"": [{""id"": ""I71503853"", ""display_name"": ""University of Algarve""}], ""countries"": [""PT""]}, {""id"": ""A5004855644"", ""name"": ""Carla Nogueira"", ""institutions"": [{""id"": ""I71503853"", ""display_name"": ""University of Algarve""}], ""countries"": [""PT""]}, {""id"": ""A5029505549"", ""name"": ""Luiz Fernando C\u00e2mara Viana"", ""institutions"": [{""id"": ""I3129743071"", ""display_name"": ""Instituto Federal de Educa\u00e7\u00e3o, Ci\u00eancia e Tecnologia de Bras\u00edlia""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T13867', 'display_name': 'Economic Growth and Development'}"
W4406400856,10.46932/sfjdv6n1-010,Innovaciones en la alfabetización mediática: formando ciudadanos críticos en la era de la información,2025,"[{""id"": ""A5112700445"", ""name"": ""Beatriz Teresa Vizcaino Ruiz"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}, {""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}], ""countries"": [""BR"", ""CL""]}, {""id"": ""A5014456027"", ""name"": ""Mar\u00eda Florinda Mart\u00ednez L\u00f3pez"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}, {""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}], ""countries"": [""BR"", ""CL""]}, {""id"": ""A5087797256"", ""name"": ""Juan Carlos Mar\u00edn"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}, {""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}], ""countries"": [""BR"", ""CL""]}, {""id"": ""A5109987812"", ""name"": ""Mario C\u00e1rdenas"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}, {""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}], ""countries"": [""BR"", ""CL""]}, {""id"": ""A5115888792"", ""name"": ""Mar\u00eda Gabriela V\u00e1squez Veloz"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}, {""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}], ""countries"": [""BR"", ""CL""]}, {""id"": ""A5064148685"", ""name"": ""Elisa Jim\u00e9nez"", ""institutions"": [{""id"": ""I4210129543"", ""display_name"": ""Direcci\u00f3n de Investigaci\u00f3n y Desarrollo""}, {""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR"", ""CL""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T12338', 'display_name': 'Digital literacy in education'}"
W4406401944,10.18412/1816-0395-2025-1-28-33,Information Support for the Study of the Impact of Coal Mines on the Ecology of the Rostov Region Based on Satellite Imagery Data,2025,"[{""id"": ""A5025845899"", ""name"": ""I.V. Zenkov"", ""institutions"": [], ""countries"": []}, {""id"": ""A5015027370"", ""name"": ""Eduardo Gusm\u00e3o Pereira"", ""institutions"": [{""id"": ""I146165071"", ""display_name"": ""Universidade Federal de Vi\u00e7osa""}], ""countries"": [""BR""]}, {""id"": ""A5102666043"", ""name"": ""A.S. Conde"", ""institutions"": [], ""countries"": [""GN""]}, {""id"": ""A5108763294"", ""name"": ""V. M. Voronin"", ""institutions"": [{""id"": ""I56490300"", ""display_name"": ""Siberian State Aerospace University""}], ""countries"": [""RU""]}, {""id"": ""A5017618427"", ""name"": ""Yu.P. Yuronen"", ""institutions"": [{""id"": ""I56490300"", ""display_name"": ""Siberian State Aerospace University""}], ""countries"": [""RU""]}, {""id"": ""A5085880274"", ""name"": ""V.N. Vokin"", ""institutions"": [{""id"": ""I4853710"", ""display_name"": ""Siberian Federal University""}], ""countries"": [""RU""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T12157', 'display_name': 'Geochemistry and Geologic Mapping'}"
W4406411234,10.55905/revconv.18n.1-197,Gtfswizard: a set of tools for exploring and manipulating general transit feed specification in R language,2025,"[{""id"": ""A5114591141"", ""name"": ""Nelson de Oliveira Quesado Filho"", ""institutions"": [{""id"": ""I243754102"", ""display_name"": ""Universidade Federal do Cear\u00e1""}, {""id"": ""I1288289746"", ""display_name"": ""Abcam (United States)""}], ""countries"": [""BR"", ""US""]}, {""id"": ""A5114591142"", ""name"": ""Caio Gustavo Coelho Guimar\u00e3es"", ""institutions"": [{""id"": ""I243754102"", ""display_name"": ""Universidade Federal do Cear\u00e1""}, {""id"": ""I1288289746"", ""display_name"": ""Abcam (United States)""}], ""countries"": [""BR"", ""US""]}, {""id"": ""A5031304908"", ""name"": ""Francisco Moraes Oliveira-Neto"", ""institutions"": [{""id"": ""I243754102"", ""display_name"": ""Universidade Federal do Cear\u00e1""}, {""id"": ""I1288289746"", ""display_name"": ""Abcam (United States)""}], ""countries"": [""BR"", ""US""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T13398', 'display_name': 'Data Analysis with R'}"
W4406411606,10.1038/s41467-025-56081-9,Syntalos: a software for precise synchronization of simultaneous multi-modal data acquisition and closed-loop interventions,2025,"[{""id"": ""A5080301711"", ""name"": ""Matthias Klumpp"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}, {""id"": ""A5114118086"", ""name"": ""Lee Embray"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}, {""id"": ""A5114118087"", ""name"": ""Filippo Heimburg"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}, {""id"": ""A5059401539"", ""name"": ""Ana Luiza Alves Dias"", ""institutions"": [{""id"": ""I35046152"", ""display_name"": ""Universidade Federal do Rio Grande do Norte""}], ""countries"": [""BR""]}, {""id"": ""A5107637144"", ""name"": ""Justus Simon"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}, {""id"": ""A5021754723"", ""name"": ""Alexander Groh"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}], ""countries"": [""DE""]}, {""id"": ""A5074014682"", ""name"": ""Andreas Draguhn"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}, {""id"": ""A5021541206"", ""name"": ""Martin Both"", ""institutions"": [{""id"": ""I223822909"", ""display_name"": ""Heidelberg University""}, {""id"": ""I2802164966"", ""display_name"": ""University Hospital Heidelberg""}], ""countries"": [""DE""]}]","{""id"": ""subfields/1709"", ""display_name"": ""Human-Computer Interaction""}","{'id': 'T11707', 'display_name': 'Gaze Tracking and Assistive Technology'}"
W4406429532,10.56712/latam.v6i1.3310,"Emprendimiento, un espacio pedagógico para promover propuestas innovadoras desde la formación del estudiante de bachillerato",2025,"[{""id"": ""A5068534507"", ""name"": ""Jos\u00e9 Manuel Rodr\u00edguez Herrera"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5115897919"", ""name"": ""Fadua Marlene Herrera Armijos"", ""institutions"": [{""id"": ""I4210098355"", ""display_name"": ""A\u00e7\u00e3o Educativa""}], ""countries"": [""BR""]}, {""id"": ""A5115897920"", ""name"": ""Neiva Lily Dom\u00ednguez Pesantes"", ""institutions"": [], ""countries"": []}, {""id"": ""A5062695893"", ""name"": ""Jons Estalin Malla Maldonado"", ""institutions"": [], ""countries"": []}, {""id"": ""A5011158128"", ""name"": ""Betty Azucena Jaramillo Aguilar"", ""institutions"": [{""id"": ""I2802629978"", ""display_name"": ""Rotary International""}], ""countries"": [""US""]}]","{""id"": ""subfields/1706"", ""display_name"": ""Computer Science Applications""}","{'id': 'T14246', 'display_name': 'E-Learning and Knowledge Management'}"
W4406435481,10.18618/rep.e202506,Case Study on Photovoltaic System: Impact of Solarimetric Stations on Simulations and Anomaly Detection,2025,"[{""id"": ""A5072040219"", ""name"": ""Jo\u00e3o Lucas de Souza Silva"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5100401354"", ""name"": ""Joao Silva"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5034411082"", ""name"": ""Eslam Mahmoudi"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5101299303"", ""name"": ""Jo\u00e3o Frederico S. De Paula"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}, {""id"": ""A5018093654"", ""name"": ""T\u00e1rcio Andr\u00e9 dos Santos Barros"", ""institutions"": [{""id"": ""I181391015"", ""display_name"": ""Universidade Estadual de Campinas (UNICAMP)""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T11276', 'display_name': 'Solar Radiation and Photovoltaics'}"
W4406436302,10.21727/rpu.v15i4.4833,Repercussões do uso de ações educativas mediadas por tecnologias de informação em pacientes com Doença Arterial Coronariana que sofreram eventos isquêmicos: um protocolo de revisão de escopo,2025,"[{""id"": ""A5067106330"", ""name"": ""Lyana Reis de Moura"", ""institutions"": [{""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5014411874"", ""name"": ""Magda Guimar\u00e3es de Ara\u00fajo Faria"", ""institutions"": [{""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5062731490"", ""name"": ""Felipe Montes Pena"", ""institutions"": [{""id"": ""I40034438"", ""display_name"": ""Universidade do Estado do Rio de Janeiro""}], ""countries"": [""BR""]}, {""id"": ""A5102960133"", ""name"": ""F\u00e1dia Carvalho Pacheco"", ""institutions"": [{""id"": ""I4210142683"", ""display_name"": ""Instituto Nacional do C\u00e2ncer""}], ""countries"": [""BR""]}]","{""id"": ""subfields/1710"", ""display_name"": ""Information Systems""}","{'id': 'T14071', 'display_name': 'Healthcare during COVID-19 Pandemic'}"
W4406437837,10.1038/s41467-024-55780-z,PHARAOH: A collaborative crowdsourcing platform for phenotyping and regional analysis of histology,2025,"[{""id"": ""A5080096764"", ""name"": ""Kevin Faust"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5108911395"", ""name"": ""Min Li Chen"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5094236519"", ""name"": ""Parsa Babaei Zadeh"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5109267240"", ""name"": ""Dimitrios G. Oreopoulos"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5036481473"", ""name"": ""Alberto J. Le\u00f3n"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5063307056"", ""name"": ""Ameesha Paliwal"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5074126433"", ""name"": ""Evelyn Rose Kamski-Hennekam"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5036636670"", ""name"": ""Marly Mikhail"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5113151363"", ""name"": ""Xianpi Duan"", ""institutions"": [{""id"": ""I98251732"", ""display_name"": ""McMaster University""}], ""countries"": [""CA""]}, {""id"": ""A5113151364"", ""name"": ""Xianzhao Duan"", ""institutions"": [{""id"": ""I98251732"", ""display_name"": ""McMaster University""}], ""countries"": [""CA""]}, {""id"": ""A5104285228"", ""name"": ""Mugeng Liu"", ""institutions"": [{""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5053828255"", ""name"": ""Narges Ahangari"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5094236516"", ""name"": ""Raul Cotau"", ""institutions"": [{""id"": ""I4210139308"", ""display_name"": ""Centre hospitalier de l'Universit\u00e9 Laval""}], ""countries"": [""CA""]}, {""id"": ""A5113151362"", ""name"": ""Vincent Francis Castillo"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5094236517"", ""name"": ""Nikfar Nikzad"", ""institutions"": [{""id"": ""I98251732"", ""display_name"": ""McMaster University""}], ""countries"": [""CA""]}, {""id"": ""A5048655200"", ""name"": ""Richard James Sugden"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}, {""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}, {""id"": ""A5054852841"", ""name"": ""Patrick L. Murphy"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5102634936"", ""name"": ""Safiyh S. Aljohani"", ""institutions"": [{""id"": ""I23075662"", ""display_name"": ""Taibah University""}], ""countries"": [""SA""]}, {""id"": ""A5081850970"", ""name"": ""Philippe Echelard"", ""institutions"": [{""id"": ""I135117807"", ""display_name"": ""Universit\u00e9 de Sherbrooke""}], ""countries"": [""CA""]}, {""id"": ""A5021563488"", ""name"": ""Susan J. Done"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5001269938"", ""name"": ""Kiran Jakate"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5062973204"", ""name"": ""Zaid Saeed Kamil"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}, {""id"": ""I1325899441"", ""display_name"": ""University Health Network""}], ""countries"": [""CA""]}, {""id"": ""A5044982604"", ""name"": ""Yazeed Alwelaie"", ""institutions"": [{""id"": ""I2801911633"", ""display_name"": ""King Fahd Medical City""}], ""countries"": [""SA""]}, {""id"": ""A5111153441"", ""name"": ""Mohammed J. Alyousef"", ""institutions"": [{""id"": ""I76571253"", ""display_name"": ""Imam Abdulrahman Bin Faisal University""}], ""countries"": [""SA""]}, {""id"": ""A5009511389"", ""name"": ""Noor Alsafwani"", ""institutions"": [{""id"": ""I76571253"", ""display_name"": ""Imam Abdulrahman Bin Faisal University""}], ""countries"": [""SA""]}, {""id"": ""A5094236518"", ""name"": ""Assem Saleh Alrumeh"", ""institutions"": [{""id"": ""I1325899441"", ""display_name"": ""University Health Network""}], ""countries"": [""CA""]}, {""id"": ""A5038009438"", ""name"": ""Rola Saleeb"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}], ""countries"": [""CA""]}, {""id"": ""A5073866973"", ""name"": ""Maxime Richer"", ""institutions"": [{""id"": ""I4210139308"", ""display_name"": ""Centre hospitalier de l'Universit\u00e9 Laval""}], ""countries"": [""CA""]}, {""id"": ""A5018865856"", ""name"": ""Lidiane Vieira Marins"", ""institutions"": [{""id"": ""I4210102764"", ""display_name"": ""D\u2019Or Institute for Research and Education""}], ""countries"": [""BR""]}, {""id"": ""A5038476466"", ""name"": ""George M. Yousef"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}, {""id"": ""I1325899441"", ""display_name"": ""University Health Network""}], ""countries"": [""CA""]}, {""id"": ""A5077316921"", ""name"": ""Phedias Diamandis"", ""institutions"": [{""id"": ""I185261750"", ""display_name"": ""University of Toronto""}, {""id"": ""I1325899441"", ""display_name"": ""University Health Network""}, {""id"": ""I2802654988"", ""display_name"": ""Princess Margaret Cancer Centre""}], ""countries"": [""CA""]}]","{""id"": ""subfields/1702"", ""display_name"": ""Artificial Intelligence""}","{'id': 'T10862', 'display_name': 'AI in cancer detection'}"
